fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,Oct,36,TELANGANA,3629,Kamareddy,1979032,249.219154455646,19,1367,1639.64785639,1506,9,11610,1172097,228383,61235,235083,41092,456.24394,5016.98202918999,60731,88174,156850,303724,31,257445,490956,13116,2921.09023279999,690173,13,42.05,63.4,100.07,NA
2025-2026,Oct,36,TELANGANA,3630,Bhadradri Kothagudem,2419795,255.838925422689,30,833,2732.934966067,3442,0,16805,2520418,252819,34604,1529264,179158,455.12563,9636.27092342702,81676,124032,131374,292226,319,222883,458123,20247,6448.21032736002,1542874,50,55.98,72.49,100.14,NA
2025-2026,Oct,36,TELANGANA,3635,Nagarkurnool,1864815,254.762569670477,23,788,1214.835489931,3974,6,14645,1426788,423144,59985,245675,36381,462.68487,5312.442132481,59675,86020,105928,219734,135,204472,393538,18619,3634.92177255,925650,32,77.53,82.55,100.16,NA
2025-2026,Oct,36,TELANGANA,3637,Peddapalli,1169854,274.567994639703,25,944,2712.2302711,2550,2,7894,1180905,248440,34260,49108,4514,309.49639,6264.11383819998,45802,62400,71128,157595,70,125043,252951,10444,3242.38717709998,819473,14,48.04,75.59,100,NA
2025-2026,Oct,36,TELANGANA,3640,Siddipet,2299835,268.52889062551,34,1015,3356.553838953,4799,24,21274,2782605,608256,61352,130523,9928,525.66132,11354.313495943,81460,120226,123424,261674,225,204341,404738,26073,7472.09833698998,1836014,65,64.11,80.68,100.04,NA
2025-2026,Oct,36,TELANGANA,3643,Wanaparthy,1345765,302.251792759277,20,470,1266.112420243,2891,5,10187,816051,127792,24481,108131,14513,286.93276,4019.57395757301,39037,52749,70491,145613,54,134205,261820,13078,2466.52877733001,554347,38,76.55,96.42,100.12,NA
2025-2026,Oct,36,TELANGANA,3646,Narayanpet,1058955,251.825950453104,24,335,2215.674256627,2017,0,8071,797830,116926,23054,67263,7340,245.80349,4470.620727127,32460,47005,66263,136011,57,116611,210335,10088,2009.1429805,509233,30,58.24,86.48,100,NA
2025-2026,Oct,36,TELANGANA,3621,Warangal,1175248,236.722036434578,23,807,124.599096,1468,5,6486,1025125,152815,27538,286700,41133,317.45955,2868.75542199996,43508,64798,75634,163105,54,130199,265118,7954,2426.69677599996,669482,29,44.09,73.3,100.07,NA
2025-2026,Oct,36,TELANGANA,3628,Jayashanker Bhopalapally,1243338,252.465499475786,21,594,186.3731468,1748,7,6643,761138,184121,40584,113226,18185,222.50582,2330.4898202,34635,54507,70971,166137,39,113180,250774,8391,1921.6108534,414306,17,47.53,65.37,102.36,NA
2025-2026,Oct,36,TELANGANA,3631,Kumram Bheem(Asifabad),1836395,242.439111738677,35,816,790.040757515,2150,2,12304,2217737,368551,30982,795528,69226,322.62745,6489.33009101499,62098,106288,89357,188315,178,123062,244444,14454,5376.66188349999,1186949,30,37.78,72.56,100.08,NA
2025-2026,Oct,36,TELANGANA,3639,Rangareddy,1245980,318.549917275911,24,594,1315.643822626,3211,17,13933,926842,302233,47379,110666,21337,558.13733,4826.2355769044,37784,49370,83727,152310,294,170268,278073,17144,2952.4544242784,617304,42,75.52,85.34,100,NA
2025-2026,Oct,36,TELANGANA,3641,Rajanna Sirsilla,1062320,268.805354012447,27,427,1186.88653103,1469,5,8908,1011391,241356,35180,161006,12381,279.2116,4184.77128903003,36388,48758,60672,131675,58,99829,203088,10377,2718.67315800003,704528,15,46.01,78.46,100.37,NA
2025-2026,Oct,36,TELANGANA,3645,Mulugu,873972,275.990136436835,26,305,1192.712617479,702,0,5433,802276,110435,20509,348039,43138,209.48271,3616.39795447898,29754,48171,53090,117848,51,86168,182157,6135,2214.20262699998,430340,20,38.32,76.14,100.03,NA
2025-2026,Oct,36,TELANGANA,3622,Khammam,2839771,287.064844143404,23,2366,7027.100141418,4994,0,22357,2717081,596105,99847,760730,89633,631.18788,15458.0723593181,116383,177474,176289,395223,159,320645,667409,27351,7799.78433790005,1630172,22,37.33,57.88,100.08,NA
2025-2026,Oct,36,TELANGANA,3640,Siddipet,2299835,268.592971668831,34,1015,3356.553838953,4849,24,21225,2784001,608543,60914,130531,9868,525.66132,11359.846176143,81465,120240,123013,259777,227,203819,402556,26074,7477.63101718998,1836610,65,64.07,80.62,100.04,NA
2025-2026,Oct,36,TELANGANA,3641,Rajanna Sirsilla,1062320,269.079005869817,27,428,1186.88653103,1501,5,8879,1013831,242176,35170,161124,12380,279.2116,4194.10450703003,36426,48812,60667,131586,63,99772,202903,10380,2728.00637600003,705969,15,46.25,78.57,100.42,NA
2025-2026,Oct,36,TELANGANA,3646,Narayanpet,1058955,252.107276627038,24,336,2215.674256627,2007,0,8081,799582,117158,23011,67416,7342,248.40349,4479.882151227,32471,47026,66251,135839,58,116574,210110,10088,2015.8044046,509959,30,57.83,85.74,100,NA
2025-2026,Oct,36,TELANGANA,3622,Khammam,2839771,286.784055954397,23,2365,7027.100141418,4847,0,22487,2712173,595004,100484,760090,89978,631.18788,15436.3677553181,116349,177409,176484,397265,154,320869,669613,27334,7778.07973390006,1627824,22,37.23,57.83,100.09,NA
2025-2026,Oct,36,TELANGANA,3626,Jagtial,1659839,290.431635648389,21,512,2277.935426041,2214,2,13615,1196284,298277,45941,79703,8882,388.89569,6141.21830424097,56751,69486,100746,179567,43,170520,278094,15829,3474.38718819997,895766,18,50.04,87.74,100.21,NA
2025-2026,Oct,36,TELANGANA,3627,Jangaon,1507998,248.987978310814,26,704,1623.182640659,2806,2,14091,1293302,261476,34200,279873,28941,271.43641,5114.78555391232,48553,71365,77744,161624,125,117722,230732,16897,3220.16650325332,848049,36,57.56,64.1,100.01,NA
2025-2026,Oct,36,TELANGANA,3632,Mahabubabad,2607479,259.111874170896,26,1381,848.8489348,1134,28,15664,2235993,214861,37771,1162928,147434,344.00447,6986.57677343004,84228,139445,138742,310531,148,236207,493770,16798,5793.72336863004,1257355,15,43.56,86.7,100.1,NA
2025-2026,Oct,36,TELANGANA,3644,Yadadri Bhuvanagiri,1401674,276.606956935127,25,1075,1768.831275321,2417,3,13490,1547340,315245,38086,192116,18756,462.98314,6511.864502761,60785,77854,89716,178627,57,157406,291420,15907,4280.05008744,1205454,42,78.19,91.87,100.03,NA
2025-2026,Oct,36,TELANGANA,3646,Narayanpet,1058955,251.75051654543,24,335,2215.674256627,2013,0,8074,797471,116849,23056,67241,7343,245.80349,4469.115108427,32457,47002,66265,136028,57,116624,210377,10087,2007.6373618,509056,30,58.22,86.47,100,NA
2025-2026,Oct,36,TELANGANA,3615,Vikarabad,3027046,278.808103250315,37,1567,5068.769097726,4131,18,23256,3446217,989402,76374,455217,37595,541.77554,15218.8768893159,92204,154306,128091,277840,279,192439,392168,27387,9608.33225158992,1944762,53,86.62,93.78,100.07,NA
2025-2026,Oct,36,TELANGANA,3620,Karimnagar,1255850,257.131535876172,25,975,2244.604523787,1658,10,13425,1249339,369955,43557,10529,1186,326.61978,5783.668862787,48180,62370,79591,160371,295,138269,258378,15083,3212.444559,908731,18,52.76,63.47,100,NA
2025-2026,Oct,36,TELANGANA,3624,Jogulamba Gadwal,1231990,306.871429991103,16,392,1252.601447149,2065,0,12536,548516,147460,44442,8133,2877,248.65515,3184.495490079,33033,51148,84188,192581,20,170663,365735,14601,1683.23889293,282797,41,67.35,67.38,100.08,NA
2025-2026,Oct,36,TELANGANA,3635,Nagarkurnool,1864815,254.70574116068,23,788,1214.835489931,3956,6,14656,1425251,422786,60280,245391,36497,462.68487,5307.716482881,59657,85994,106109,220573,135,204785,394655,18612,3630.19612295,924801,32,77.47,82.51,100.16,NA
2025-2026,Oct,36,TELANGANA,3645,Mulugu,873972,275.911199814404,26,305,1192.712617479,701,0,5432,801749,110368,20585,347677,43220,209.48271,3614.31061287898,29753,48164,53109,118184,49,86210,182632,6133,2212.11528539998,430078,20,38.29,76.12,100.03,NA
2025-2026,Oct,36,TELANGANA,3646,Narayanpet,1058955,251.430474182941,24,335,2215.674256627,1993,0,8090,796760,116793,23114,67196,7346,245.80349,4464.775192727,32451,46992,66291,136312,57,116692,210761,10083,2003.2974461,508627,30,57.28,85.18,100,NA
2025-2026,Dec,36,TELANGANA,3615,Vikarabad,3556152,279.329828551965,37,1572,4793.862090326,5622,16,22079,3477911,997864,74704,459488,37156,772.52043,15281.2253538159,92488,154806,127816,273068,322,191981,386813,27701,9714.84283348994,1960837,53,85.61,92.4,100.07,NA
2025-2026,Dec,36,TELANGANA,3622,Khammam,2992940,287.873557945304,23,2376,7037.084571418,5733,0,23590,2785886,614294,98186,774233,88083,917.22433,15974.1380499181,116957,178493,175255,388892,199,319373,660576,29323,8019.82914850012,1664510,26,37.9,57.73,100.09,NA
2025-2026,Dec,36,TELANGANA,3624,Jogulamba Gadwal,1264065,306.589617605707,18,407,1259.264857149,2537,0,12421,615221,162899,43216,9553,2803,359.27195,3504.74051847901,33895,52502,83774,187735,50,169873,359937,14958,1886.20371133001,307171,42,64.59,64.28,100.08,NA
2025-2026,Dec,36,TELANGANA,3626,Jagtial,1706478,291.963048847313,21,519,2284.206006041,2348,1,13663,1251942,313990,45476,82629,8857,557.33064,6496.74467904103,57319,70210,100455,178247,71,170142,276665,16011,3655.20803300003,935295,19,50.81,85.5,100.37,NA
2025-2026,Dec,36,TELANGANA,3644,Yadadri Bhuvanagiri,1712776,278.085662820586,25,1083,1776.878355321,2682,3,13985,1585684,323458,37371,196162,18524,657.84342,6844.28163696098,61141,78459,89185,176074,83,156590,288399,16667,4409.55986163998,1228390,45,77.69,89.72,100.05,NA
2025-2026,Dec,36,TELANGANA,3629,Kamareddy,2007389,251.092743839298,19,1387,1641.13786639,1616,9,12411,1210049,236311,59343,239177,40340,680.34541,5359.82851228999,61397,89357,155456,296415,45,255758,482844,14027,3038.34523589999,711555,19,40.7,60.85,100.08,NA
2025-2026,Dec,36,TELANGANA,3639,Rangareddy,1282527,318.23481199646,26,606,1333.324217394,4339,16,13640,1021588,330780,46666,124168,21226,815.03258,5399.4054485724,38963,50958,83428,150624,473,169627,275845,17979,3251.0486511784,673699,44,75.24,83.75,100,NA
2025-2026,Dec,36,TELANGANA,3620,Karimnagar,1391737,260.166938758946,27,990,2248.484133787,1938,9,13969,1330578,395716,43292,10993,1186,450.47791,6160.686094187,48774,63446,79589,159689,549,138134,257456,15907,3461.7240504,956747,22,51.64,60.94,100,NA
2025-2026,Dec,36,TELANGANA,3622,Khammam,2992940,287.8333794874,23,2375,7037.084571418,5727,0,23295,2782709,613452,98187,773438,88083,883.67368,15930.323607418,116938,178466,175254,388900,199,319374,660586,29022,8009.56535600005,1662637,25,37.89,57.74,100.09,NA
2025-2026,Dec,36,TELANGANA,3627,Jangaon,1525809,251.472413182038,27,707,1626.780210659,3246,2,14285,1347298,271308,32472,292298,27939,382.36393,5397.22693401233,49045,72277,76443,155130,182,115383,222245,17531,3388.08279335333,874828,38,54.1,59.65,100.02,NA
2025-2026,Dec,36,TELANGANA,3629,Kamareddy,2007389,251.02364337151,19,1387,1641.13786639,1616,9,12406,1207862,235845,59347,239020,40342,629.36498,5302.52204568999,61381,89330,155461,296435,43,255765,482870,14022,3032.01919929999,710310,19,40.83,60.98,100.08,NA
2025-2026,Dec,36,TELANGANA,3632,Mahabubabad,2750000,260.165719503324,26,1386,855.3797348,1349,27,16403,2270362,218410,32785,1178437,134950,450.19465,7212.27801743005,84603,140129,134475,279117,183,216775,428588,17752,5906.70363263005,1275595,20,43.95,85.79,100.11,NA
2025-2026,Dec,36,TELANGANA,3635,Nagarkurnool,1884387,255.835139255101,24,789,1218.601169931,4243,6,14534,1442317,427519,58242,247317,34977,596.68613,5505.241005381,59809,86234,104803,213788,154,202877,386546,18777,3689.95370545,932919,32,77.1,81.85,100.19,NA
2025-2026,Dec,36,TELANGANA,3637,Peddapalli,1235897,275.430564264669,26,953,2714.5012811,2668,2,8186,1209397,256237,33803,50180,4442,426.97417,6472.52443239998,45990,62730,70865,155960,116,124724,251160,10854,3331.04898129998,832558,17,46.14,69.65,100,NA
2025-2026,Dec,36,TELANGANA,3641,Rajanna Sirsilla,1130167,269.806006240784,28,430,1191.73971103,1638,5,9013,1026474,246012,34199,162800,11913,409.02687,4370.25508553002,36536,48987,60068,128420,72,98702,198912,10651,2769.48850450002,712162,17,44.05,76.17,100.49,NA
2025-2026,Dec,36,TELANGANA,3644,Yadadri Bhuvanagiri,1712776,277.967041278457,25,1082,1776.878355321,2680,3,13958,1584095,322950,37382,196107,18543,621.76516,6801.90551786098,61126,78431,89189,176149,83,156659,288565,16638,4403.26200253998,1227424,45,77.71,89.78,100.05,NA
2025-2026,Dec,36,TELANGANA,3641,Rajanna Sirsilla,1130167,269.836611213228,28,430,1191.73971103,1638,5,9026,1026627,246058,34199,162810,11913,409.02687,4370.98208763002,36537,48989,60068,128420,72,98702,198912,10664,2770.21550660002,712244,17,44.12,76.2,100.49,NA
2025-2026,Dec,36,TELANGANA,3642,Suryapet,3390059,260.372253029158,22,3618,4191.758388286,5695,11,20837,2964520,592380,78081,599287,74514,685.82552,12596.371423786,134709,226942,176065,384737,59,279191,584589,26532,7718.78751549999,1813023,22,54.71,55.41,100.08,NA
2025-2026,Dec,36,TELANGANA,3643,Wanaparthy,1366213,303.085857765987,21,477,1266.112420243,2987,5,10483,846190,133076,23208,111725,13669,384.41981,4215.214450073,39368,53311,69163,138923,74,132096,253325,13470,2564.68221983,571381,40,67.14,84.2,100.21,NA
2025-2026,Dec,36,TELANGANA,3645,Mulugu,912239,277.41131962198,27,311,1184.336197979,812,0,5761,828851,114492,19421,359465,41094,302.85804,3786.52073477898,30086,48756,52532,112163,67,84221,172630,6573,2299.32649679998,444900,24,39.09,75.64,100.05,NA
2025-2026,Sep,36,TELANGANA,3618,Nizamabad,2715726,261.949760444894,20,1266,1882.257074146,1120,16,15747,1427396,290290,67193,292458,48324,546.8698,6168.187276746,70858,92258,158905,311291,20,268015,502370,16867,3739.0604026,949523,8,35.31,68.08,100.07,NA
2025-2026,Sep,36,TELANGANA,3619,Adilabad,2069832,276.45985200577,42,1369,2500.470981756,1676,5,22106,3533381,532649,39549,1847800,110676,438.01513,12706.865995156,83401,149209,110129,234758,493,174422,345482,23782,9768.37988339998,1797432,49,60.15,87.72,100.48,NA
2025-2026,Sep,36,TELANGANA,3627,Jangaon,1499896,247.151143792013,25,691,1633.780753759,1535,2,15143,1240099,249908,34245,268417,28949,259.40835,4958.10796641232,48063,70542,77736,161738,88,117791,230965,16678,3064.91886265332,819710,36,59.12,66.45,100.01,NA
2025-2026,Sep,36,TELANGANA,3630,Bhadradri Kothagudem,2403433,253.800922497239,29,809,2695.683274867,2079,0,17259,2393347,243045,34597,1450279,178911,424.28094,9194.30097942699,80473,121787,131259,291899,242,222891,458009,19338,6074.33676455999,1470991,50,54.5,72.52,100.12,NA
2025-2026,Sep,36,TELANGANA,3631,Kumram Bheem(Asifabad),1818965,240.624163756252,34,811,792.766216815,1571,2,12600,2150037,355393,30976,769691,69129,289.89861,6256.173378515,61486,105234,89367,188179,121,123118,244371,14171,5173.5085517,1154608,30,35.58,71.73,100.08,NA
2025-2026,Sep,36,TELANGANA,3634,Mancherial,1304698,256.861290783372,31,709,2017.204875703,1122,4,8798,1580730,505122,53635,296045,26604,368.32503,6445.813387503,50342,75951,78002,166191,194,131419,255505,9920,4060.2834818,998906,18,46.36,77.03,100.32,NA
2025-2026,Sep,36,TELANGANA,3635,Nagarkurnool,1852868,253.302400560361,23,777,1198.975720831,3501,6,14878,1373044,409198,60463,234209,36487,472.64983,5149.578963581,58861,84770,106089,220892,103,204879,395303,18379,3477.95341275,893530,32,76.87,82.12,100.15,NA
2025-2026,Sep,36,TELANGANA,3639,Rangareddy,1220270,320.996408531496,22,566,1334.561891194,2580,16,14170,841428,278378,47516,97881,21370,512.45029,4547.9658415724,36801,48060,83779,152560,177,170460,278543,16750,2700.9536603784,562982,42,73.9,85.25,100,NA
2025-2026,Sep,36,TELANGANA,3644,Yadadri Bhuvanagiri,1386551,276.245699360379,24,1062,1771.809210021,1724,7,13875,1493070,304607,38199,186327,18802,422.92474,6319.275613461,60331,77193,89725,178982,34,157648,292186,15599,4124.54166344,1171053,42,77.82,92.08,100.03,NA
2025-2026,Sep,36,TELANGANA,3645,Mulugu,868467,275.943531652742,26,299,1276.836838479,363,0,5528,771197,103451,20618,337815,43313,198.68937,3603.59444627899,29270,47384,53110,118327,39,86240,182903,5891,2128.06823779999,413690,18,36.47,76.82,100.04,NA
2025-2026,Sep,36,TELANGANA,3646,Narayanpet,1045706,250.496019357338,24,330,2522.36738419,1649,0,8346,771697,113069,23116,65143,7346,232.48835,4687.92600069,32134,46518,66280,136308,40,116698,210802,9995,1933.0702665,496806,30,57.21,86.61,100,NA
